strategy,params,total_return,cagr,max_drawdown,sharpe,sortino,calmar,number_of_trades,win_rate,average_trade_return,profit_factor
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.0}",1.3501066994860937,0.053453214780061487,-0.3176944861369617,0.4273830530204958,0.37040504752194786,0.16825351749106907,54.0,0.2962962962962963,0.021246824434687613,2.211303353466987
pullback_continuation,"{'pullback_ema_window': 20, 'trend_window': 75, 'long_window': 200, 'atr_stop_multiplier': 2.0}",1.3501066994860937,0.053453214780061487,-0.3176944861369617,0.4273830530204958,0.37040504752194786,0.16825351749106907,54.0,0.2962962962962963,0.021246824434687613,2.211303353466987
pullback_continuation,"{'pullback_ema_window': 10, 'trend_window': 75, 'long_window': 150, 'atr_stop_multiplier': 2.0}",1.336759214656019,0.0530876090586021,-0.2785303256849022,0.40456531369520154,0.3654844373577762,0.1905990269751073,65.0,0.27692307692307694,0.017608507685135538,2.0025397254407515
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.5, 'trend_window': 100}",1.3221236497351185,0.052684460129697186,-0.26579121361099145,0.3887066639186784,0.36717425099110057,0.19821746330112128,34.0,0.4117647058823529,0.03198927976582505,2.282524548486727
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.2, 'trend_window': 100}",1.3192229061128695,0.05260427347445518,-0.2301774351453495,0.39053801778700525,0.3642091166469473,0.22853792528028347,33.0,0.42424242424242425,0.032958683261258385,2.3794110931417154
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.5, 'trend_window': 50}",1.318710648661236,0.0525901031109175,-0.20460834213413837,0.4334499218350566,0.35106782090279187,0.25702814734914453,32.0,0.53125,0.03301492735944152,2.7256436177194225
rsi_pullback,"{'rsi_window': 14, 'entry_threshold': 35, 'exit_threshold': 60}",1.3019737757460672,0.05212549333015448,-0.24157666934385302,0.4678129779753012,0.23762024696789333,0.21577205063606789,20.0,0.75,0.04404937195823254,5.567750034400247
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.5, 'trend_window': 50}",1.2973537020212893,0.05199668299835203,-0.23598647391451333,0.40497104263384415,0.3486830912304627,0.2203375563685398,41.0,0.43902439024390244,0.026434533653819058,2.152045792452388
rsi_pullback,"{'rsi_window': 21, 'entry_threshold': 40, 'exit_threshold': 60}",1.2536048661645482,0.05076473613772858,-0.4360175299167688,0.377675976498307,0.2693071599425615,0.11642819991072158,17.0,0.8823529411764706,0.05463292625630127,3.717069371411436
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.5, 'trend_window': 75}",1.2464186546418605,0.05056023118609265,-0.21160512318885627,0.4083105646255032,0.3345700726014765,0.23893670637155584,29.0,0.5172413793103449,0.03474964031439075,2.6503534894812653
volume_breakout,"{'breakout_window': 10, 'volume_multiplier': 1.2, 'trend_window': 75}",1.2305777258377213,0.050107252211501585,-0.33853051122170785,0.36497389129514957,0.3516043045112666,0.14801399150307523,55.0,0.34545454545454546,0.02016101573858468,1.8384835996136932
volume_breakout,"{'breakout_window': 20, 'volume_multiplier': 1.5, 'trend_window': 75}",1.2072118667804421,0.04943354935374167,-0.3016756866484619,0.38076943330511265,0.33227306520910477,0.16386321981375263,38.0,0.4473684210526316,0.027141916846986688,2.1218491267672466
bollinger_mean_reversion,"{'window': 30, 'std_mult': 2.5}",1.2037687897829477,0.0493337101802529,-0.2393545422278348,0.4788570066612868,0.23330314413817105,0.20611144338883503,28.0,0.8571428571428571,0.029549418166118224,4.611055658091859
bollinger_mean_reversion,"{'window': 30, 'std_mult': 2.0}",1.1555565584277954,0.04792009367041827,-0.2847505933199641,0.4038387696728748,0.25980304937022375,0.168287950208315,45.0,0.6888888888888889,0.01857438128158507,2.483606773031109
volume_breakout,"{'breakout_window': 40, 'volume_multiplier': 1.2, 'trend_window': 75}",1.1514701517263606,0.047798916102369526,-0.28450997983553084,0.3780139949167739,0.31835957952678773,0.16800435657828616,35.0,0.45714285714285713,0.028619601111425468,2.227190549391031
